OPOR,lyield,lLFP,lfleetutil,lfueleff,lpOntime,lmisbagg,ltotaldelay,lcomplaint,lhetero,lavglandfee,lsparsity,lMKTshare,ltdomt_cost,lrevpaxenplaned,lempfte,year,quarter,carriercode,occasion
-0.13283832,-2.0377047,-0.18991618,-1.1022801,4.2557054,-0.28690177,2.2596776,9.7244205,4.5217886,-0.25156528,6.4435782,-2.0578957,-2.4935458,19.984211,15.900951,11.548399,2008,4,10,20
-0.14993846,-2.1269381,-0.22386083,-1.0849481,4.2774038,-0.26978278,2.1459312,9.6264153,4.7184987,-0.24547988,6.4195399,-2.0385828,-2.5292625,19.448591,15.823098,11.562182,2009,1,10,21
-0.17201693,-2.2069016,-0.14586726,-1.0452278,4.2867799,-0.2400593,2.0992441,9.5553474,4.8362818,-0.23640664,6.4506688,-2.064327,-2.493329,19.67061,15.953528,11.570241,2009,2,10,22
-0.10647547,-2.2457399,-0.13004464,-1.015646,4.2974296,-0.188971,2.084429,9.3281231,4.7184987,-0.23101145,6.4595966,-2.0456896,-2.4707019,19.640144,15.960295,11.535274,2009,3,10,23
-0.14321272,-2.1709805,-0.16609575,-1.0754716,4.2965593,-0.25907606,2.0541236,9.5662651,4.4886365,-0.25601262,6.4723501,-2.0254302,-2.4586856,19.585857,15.893406,11.509218,2009,4,10,24
-0.16012533,-2.1056361,-0.19953059,-1.0414999,4.3269544,-0.24306446,2.1186621,9.444068,5.0875964,-0.26164016,6.5020642,-2.0395026,-2.5195649,19.557533,15.794606,11.507622,2010,1,10,25
-0.030550346,-2.0864241,-0.14442453,-1.0003368,4.3173537,-0.18536288,1.9198595,9.2197952,5.2311087,-0.28899279,6.4195175,-2.0602717,-2.5241225,19.696661,15.900086,11.496136,2010,2,10,26
-0.034377217,-2.1066935,-0.14004634,-0.86578184,4.3127208,-0.18387769,2.0528409,9.2191019,5.1119876,-0.26675767,6.4793882,-2.0401752,-2.5227718,19.714159,15.904151,11.49363,2010,3,10,27
-0.16575196,-2.0662782,-0.17730366,-1.0487683,4.3110657,-0.21192175,2.179287,9.3628902,4.8598123,-0.29323456,6.5067921,-2.0295286,-2.5220594,19.746761,15.878679,11.587987,2010,4,10,28
-0.10353777,-1.9664674,-0.22434604,-1.0240731,4.3143616,-0.26666683,2.2289386,9.5445242,5.209486,-0.28731117,6.3752184,-2.0484438,-2.5392125,19.860552,15.790355,11.615527,2011,1,10,29
-0.037126947,-1.9421387,-0.15812254,-1.0038669,4.3209615,-0.29819432,2.2491844,9.6747656,5.2882671,-0.3069731,6.4289412,-2.0923178,-2.5065055,20.058702,15.929787,11.613838,2011,2,10,30
-0.093149796,-2.0095589,-0.14661215,-0.97214442,4.3270893,-0.26756701,2.3513753,9.5893927,5.5984221,-0.30365884,6.5455222,-2.1054158,-2.4878809,20.098286,15.935117,11.613911,2011,3,10,31
-0.064908691,-1.9329985,-0.20053273,-1.0071305,4.3230972,-0.20853606,2.3702438,9.3601389,5.1357985,-0.29484186,6.5536404,-2.1053898,-2.484339,20.062693,15.886356,11.621305,2011,4,10,32
-0.13055527,-1.9007434,-0.34651831,-0.94758964,4.1009822,-0.25887141,2.8207836,10.565273,5.31812,-0.20621258,5.6136241,-2.2227428,-1.9293866,19.721275,16.747187,12.068814,2004,1,11,1
-0.062563181,-1.9463221,-0.26994923,-0.58964401,4.1202273,-0.28050035,2.3570733,10.654857,5.0369525,-0.20462415,5.5965672,-2.2252989,-1.9423262,19.843218,16.849236,12.068234,2004,2,11,2
-0.13031314,-2.2441719,-0.25362816,-0.92967063,4.1125307,-0.28304791,2.6347623,10.660008,5.0498562,-0.19708845,5.5973601,-2.2048223,-1.95461,19.987144,16.81966,12.060718,2004,3,11,3
-0.17702326,-2.2142332,-0.30686593,-0.91786605,4.12923,-0.26623151,3.1406982,10.598508,5.1059456,-0.19872873,5.633698,-2.2072995,-1.9327542,20.139368,16.80801,12.047294,2004,4,11,4
-0.13578342,-2.2098041,-0.28534591,-0.73101622,4.1324844,-0.28546271,3.2156706,10.672276,5.7525725,-0.19685496,5.5782461,-2.1588995,-1.9040852,20.134529,16.798035,12.008664,2005,1,11,5
-0.041364171,-2.1908355,-0.24557802,-0.83653575,4.1493893,-0.21738121,2.990217,10.432202,5.3518581,-0.20000239,5.6060715,-2.117413,-1.9461914,20.284296,16.8559,11.975602,2005,2,11,6
-0.059477221,-2.2454832,-0.21796733,-0.92724133,4.1517997,-0.32417721,3.0892227,10.737136,5.4722705,-0.20629208,5.6160769,-2.1403599,-1.9535575,20.400061,16.816063,11.951509,2005,3,11,7
-0.10659883,-2.163805,-0.30366871,-1.0249628,4.1728892,-0.25899836,2.8489709,10.404202,5.1474943,-0.2285239,5.6851106,-2.1647952,-2.0333881,20.402052,16.65741,11.909679,2005,4,11,8
-0.094164766,-2.1603348,-0.25783384,-1.1048596,4.1778355,-0.25589865,2.9231615,10.29306,5.2626901,-0.25382021,5.6779532,-2.1335247,-2.0346575,20.200788,16.593874,11.866058,2006,1,11,9
0.11084494,-2.0304871,-0.23133786,-1.0533696,4.1745734,-0.22828923,2.7862451,10.160028,5.220356,-0.27063128,5.7217984,-2.1363928,-2.1086402,20.325354,16.601963,11.822562,2006,2,11,10
0.055583693,-2.1185017,-0.20941845,-0.96017712,4.1857181,-0.30150688,3.2264471,10.397146,5.3659759,-0.27462173,5.7645488,-2.1078212,-2.0798037,20.403397,16.587936,11.810962,2006,3,11,11
0.029283712,-2.1091719,-0.2382777,0.037706949,4.1707811,-0.2999303,3.1346242,10.367756,5.1298985,-0.2887218,5.7162523,-2.0711601,-2.1117852,20.306108,16.556704,11.800425,2006,4,11,12
0.067130938,-2.0661538,-0.23749678,-1.0577495,4.1855154,-0.23932858,3.1650531,10.115611,5.6131282,-0.29749608,5.8092041,-2.1318398,-2.1256378,20.140409,16.498549,11.814052,2007,1,11,13
0.12161733,-2.0475366,-0.16058265,-1.0189281,4.1841083,-0.25255451,2.9699016,10.176106,5.768321,-0.29952583,5.7878623,-2.146524,-2.1390643,20.279039,16.588972,11.859595,2007,2,11,14
0.096962065,-2.1081648,-0.16076218,-0.97672111,4.180819,-0.32733938,3.2308044,10.437287,6.1136823,-0.30300286,5.7292476,-2.143647,-2.1031315,20.385052,16.600622,11.889415,2007,3,11,15
0.016123703,-2.0684588,-0.24262786,-1.0337864,4.1814966,-0.23256627,3.1170645,10.121377,5.6240177,-0.30509228,5.6928625,-2.1019588,-2.1805034,20.494825,16.518616,11.887966,2007,4,11,16
-0.010229369,-2.03073,-0.22388604,-1.0518427,4.1804299,-0.2776821,3.1210425,10.230198,5.8021183,-0.3049908,5.7728276,-2.1229596,-2.1878903,20.52907,16.477694,11.887217,2008,1,11,17
0.056612387,-2.0212147,-0.15230501,-1.0533201,4.191608,-0.25041974,2.6224923,10.112248,5.891644,-0.30851489,5.8192558,-2.1093457,-2.2062714,20.593164,16.528313,11.896827,2008,2,11,18
0.042109262,-2.0554614,-0.13377999,-1.0391786,4.1941223,-0.26332068,2.738256,10.179186,5.8289456,-0.30749363,5.7689595,-2.0575469,-2.1586032,20.701872,16.548838,11.860267,2008,3,11,19
0.033824425,-2.0672233,-0.18267055,-0.98139298,4.1900358,-0.28754878,3.0007198,10.244165,5.556828,-0.29602334,5.7501612,-1.9864591,-2.1329288,20.561468,16.50473,11.822379,2008,4,11,20
-0.014324834,-2.1407526,-0.22363167,-1.0245043,4.2011385,-0.25048688,2.8707356,10.058908,5.7365723,-0.30121067,5.9077239,-2.0332241,-2.1621861,20.403927,16.389044,11.818541,2009,1,11,21
0.0156909,-2.2123086,-0.14125387,-1.0803733,4.1263518,-0.2654129,2.6166656,10.113911,5.7589016,-0.31542069,5.938262,-2.0184021,-2.2004359,20.274874,16.473526,11.823288,2009,2,11,22
0.054177325,-2.2419336,-0.13162307,-1.0434833,4.1086159,-0.23964915,2.5982354,10.052855,5.9814143,-0.31407708,6.1139193,-1.9809771,-2.1776056,20.272928,16.505276,11.828831,2009,3,11,23
0.015243636,-2.1292267,-0.19696942,-1.120513,4.1722317,-0.21109669,2.6433339,9.9281797,5.7203116,-0.31262705,5.9884629,-1.8968523,-2.1995146,20.159575,16.42828,11.897957,2009,4,11,24
0.05033743,-2.0916803,-0.20499568,-1.1709877,4.1920838,-0.23683693,2.5305171,10.488354,6.2728772,-0.16879684,6.1134143,-2.5851374,-1.7177892,20.573822,16.811039,12.3218,2010,1,11,25
0.14372937,-2.058949,-0.14427605,-1.1023668,4.1819625,-0.26671985,2.2772672,10.674151,6.4692502,-0.17161117,6.0853395,-2.54808,-1.7103422,20.708992,16.977402,12.323665,2010,2,11,26
0.15513502,-2.078542,-0.1491363,-1.0529464,4.187315,-0.2723884,2.2628043,10.739154,6.5072775,-0.17024383,5.9945831,-2.5416939,-1.6954398,20.747839,17.008638,12.332489,2010,3,11,27
0.081716597,-2.0607967,-0.19624685,-1.127283,4.1886687,-0.2486577,2.3418057,10.612975,5.9480348,-0.1753471,6.008337,-2.4855492,-1.7455347,20.730679,16.931339,12.299126,2010,4,11,28
0.052166425,-1.9757766,-0.22040844,-1.1165193,4.228754,-0.25946194,2.2648833,10.601672,5.9242558,-0.1746791,6.0573678,-2.4714966,-1.7385097,20.779203,16.835138,12.319259,2011,1,11,29
0.13638972,-1.9429258,-0.14882444,-1.0814474,4.2334375,-0.22532295,2.1388891,10.540937,5.7899604,-0.17944618,6.0484524,-2.4166987,-1.7283964,20.973671,17.013628,12.33204,2011,2,11,30
0.12778465,-1.9937804,-0.13642281,-1.0610163,4.2476792,-0.18276605,2.0528409,10.376612,6.059123,-0.17411596,6.0240908,-2.4262745,-1.7066169,20.953447,17.041773,12.328627,2011,3,11,31
0.13519433,-1.9561859,-0.17293081,-1.1404824,4.212574,-0.11709998,1.8131948,9.8796558,5.6167712,-0.18116918,6.0321188,-2.3797581,-1.7403842,20.851196,16.941296,12.300946,2011,4,11,32
0.098090172,-1.9162199,-0.18663305,-1.1391317,4.2547507,-0.13604583,1.8870696,9.9692287,5.2470241,-0.17672175,6.0400639,-2.3407323,-1.7407899,20.874132,16.869234,12.303036,2012,1,11,33
0.10931914,-1.9003417,-0.134014,-1.1011852,4.2683935,-0.13310952,1.7967471,10.039372,5.5645204,-0.180062,6.0815721,-2.3642092,-1.712878,21.000511,17.032936,12.314959,2012,2,11,34
0.075919867,-1.9585871,-0.14359641,-1.0739861,4.2576098,-0.16967058,1.838961,10.316557,5.655992,-0.17783806,5.9976211,-2.3973286,-1.7164426,20.977396,17.069502,12.308657,2012,3,11,35
0.023901753,-1.9078697,-0.17194177,-1.1584545,4.244462,-0.13747598,1.8341802,10.056209,4.8598123,-0.17710242,6.0107293,-2.3581648,-1.744391,20.939194,16.981274,12.29192,2012,4,11,36
0.012987936,-1.8649234,-0.18195844,-1.1554043,4.2414207,-0.14889169,1.8640801,10.088555,5.0814042,-0.17300521,5.9958711,-2.3350949,-1.7724961,20.899431,16.918173,12.301538,2013,1,11,37
0.089360096,-1.8661194,-0.15013731,-1.0845017,4.2478232,-0.1919637,1.5686159,10.423531,5.2832036,-0.1710605,6.0074596,-2.3517325,-1.7573241,20.93795,17.062172,12.313554,2013,2,11,38
0.12999432,-1.8583035,-0.15488026,-1.0420133,4.2448606,-0.18558659,1.8794651,10.43391,5.433722,-0.16610074,6.0333099,-2.3779068,-1.7208333,20.964045,17.094013,12.308313,2013,3,11,39
0.094707862,-1.8254497,-0.18457273,-1.1400976,4.238708,-0.14461952,1.8341802,10.135908,4.8751974,-0.15848117,6.0290074,-2.3369668,-1.7633835,20.9074,17.009161,12.303304,2013,4,11,40
0.072878689,-1.8161536,-0.1629466,-1.1615062,4.2532768,-0.25315827,2.2864556,10.604305,5.5174527,-0.14946647,6.0596552,-2.3354473,-1.6059043,20.837454,16.962027,12.308155,2014,1,11,41
0.14812422,-1.7930061,-0.12527609,-1.0786738,4.2577033,-0.18147981,1.8115621,10.426498,5.5606818,-0.14203937,6.047348,-2.3416462,-1.3473905,20.930771,17.149014,12.331109,2014,2,11,42
0.11039885,-1.8089827,-0.1309894,-1.0529809,4.2576094,-0.1556197,1.8916048,10.330322,5.4764633,-0.13495277,6.0363178,-2.3609524,-1.5653816,20.970407,17.17506,12.33469,2014,3,11,43
-0.04353014,-1.7898002,-0.16202648,-1.1276429,4.2460427,-0.13433698,1.7369512,10.152962,5.2257466,-0.13416776,6.0300393,-2.3330173,-1.5986214,20.813517,17.098936,12.332705,2014,4,11,44
0.15722077,-1.7822875,-0.16511676,-1.1399007,4.2437162,-0.18820938,2.0515563,10.440653,5.5134287,-0.13155386,6.0414276,-2.3307881,-1.6221015,20.956682,17.050024,12.343467,2015,1,11,45
0.22548017,-1.7951355,-0.1253023,-1.059759,4.2530932,-0.15861791,1.7950872,10.400985,5.4595857,-0.12601648,6.0342851,-2.3783002,-1.6972414,20.835026,17.221687,12.370111,2015,2,11,46
0.18410063,-1.8308457,-0.12908851,-1.0376266,4.249126,-0.14382772,1.7766458,10.351821,5.7589016,-0.12394173,6.006309,-2.4005539,-1.6814115,20.586357,17.251255,12.378003,2015,3,11,47
0.18302055,-1.8230079,-0.13741773,-1.1248969,4.2366047,-0.1226065,1.7209793,10.134679,5.4205351,-0.12244422,5.8225574,-2.3817315,-1.7182716,20.550186,17.182766,12.378319,2015,4,11,48
0.16980022,-1.8208072,-0.17342749,-1.1110802,4.2395515,-0.14438055,1.7749524,10.274948,5.4071717,-0.11840939,5.9786987,-2.4129863,-1.701697,20.207197,17.118141,12.377902,2016,1,11,49
0.22258562,-1.8467867,-0.13401407,-1.0513692,4.2214613,-0.1348682,1.5581446,10.312745,5.32301,-0.11897431,5.9716172,-2.4342852,-1.6846741,20.741844,17.267933,12.389964,2016,2,11,50
0.16948131,-1.8913784,-0.1519499,-1.0456725,4.2053213,-0.17817247,1.8213183,10.484837,5.817111,-0.11848729,5.9720387,-2.4510682,-1.6866051,20.465155,17.258949,12.390392,2016,3,11,51
0.10803755,-1.8602813,-0.13385202,-1.134685,4.1825891,-0.12250248,1.6213665,10.162191,5.3981628,-0.11982016,5.9631624,-2.4075778,-1.7057887,20.479424,17.211384,12.384377,2016,4,11,52
0.11338101,-1.843788,-0.1651839,-1.1393265,4.1900225,-0.15473132,1.8341802,10.332246,5.2882671,-0.11481341,5.9849429,-2.4210835,-1.7002455,20.501795,17.132639,12.385808,2017,1,11,53
0.18795128,-1.8184094,-0.12679009,-1.0692018,4.1924024,-0.21246988,1.8594182,10.730182,6.329721,-0.11456788,6.0068641,-2.4611077,-1.7000556,20.576534,17.268026,12.40874,2017,2,11,54
0.15049352,-1.896341,-0.13656588,-1.0527365,4.2035303,-0.14672691,1.510722,10.412922,5.817111,-0.11378942,5.984375,-2.4810774,-1.6624044,20.62324,17.294739,12.411236,2017,3,11,55
0.11408711,-1.8225015,-0.14226723,-1.1470989,4.1850834,-0.11765894,1.6054299,10.132892,5.4764633,-0.1147382,6.0163975,-2.4679959,-1.7186441,20.682093,17.222509,12.410816,2017,4,11,56
0.077604234,-1.8022895,-0.17332782,-1.1360091,4.1954379,-0.14654073,1.8885837,10.303638,5.529429,-0.11135916,6.0231061,-2.4475374,-1.7735542,20.702276,17.159935,12.413184,2018,1,11,57
0.12758052,-1.7931089,-0.13395117,-1.0651938,4.2074957,-0.17125945,1.6524974,10.557582,5.4293456,-0.11345594,6.0451932,-2.4839478,-1.7586054,20.883995,17.321522,12.429732,2018,2,11,58
0.10782281,-1.8500561,-0.13710608,-1.02552,4.2132826,-0.16402102,1.6409365,10.550853,5.572154,-0.11240127,6.0344634,-2.5078363,-1.7171056,20.968521,17.35257,12.443285,2018,3,11,59
0.099131189,-1.7883921,-0.14377829,-1.121269,4.2066469,-0.1332572,1.1151416,10.279009,5.480639,-0.11312184,6.0550318,-2.4893451,-1.7701899,20.963787,17.282246,12.42201,2018,4,11,60
0.080221474,-1.7973255,-0.17140889,-1.1138256,4.2172203,-0.15378174,2.6665335,10.377421,4.9836068,-0.11289627,6.0992446,-2.5087643,-1.7500472,20.772621,17.223248,12.437097,2019,1,11,61
0.1503517,-1.7842529,-0.10778515,-1.0445726,4.2285376,-0.17224684,2.6651428,10.604876,5.4249501,-0.11631975,6.0746732,-2.5444751,-1.7125806,20.882914,17.405106,12.449211,2019,2,11,62
0.14453666,-1.8436036,-0.11428759,-1.0248268,4.2401509,-0.17361547,2.6137395,10.646567,5.5606818,-0.12004037,6.1214237,-2.5699837,-1.674753,20.864706,17.430418,12.449438,2019,3,11,63
0.11011846,-1.7740442,-0.14447686,-1.0961442,4.236249,-0.14042677,2.6130066,10.38838,6.8265452,-0.11991249,6.1644745,-2.5674036,-1.7408544,20.797117,17.355194,12.449243,2019,4,11,64
0.16325603,-1.2956793,-0.4442918,-1.4325989,3.5770366,-0.34425336,3.3823543,10.405868,2.6390574,-0.27401337,4.6735907,-2.726788,-4.5753775,17.813219,14.973858,10.080085,2004,1,13,1
0.155111,-1.4377311,-0.34433347,-1.3967761,3.5818582,-0.33798912,3.222868,10.440273,3.0445225,-0.27492526,4.6798267,-2.7415152,-4.5159016,17.977495,15.142075,10.132613,2004,2,13,2
0.14055489,-1.4509065,-0.35373542,-1.3927553,3.6047604,-0.27425167,3.2476575,10.304108,2.7725887,-0.28201696,4.6458611,-2.728636,-4.4567413,18.194401,15.197657,10.178806,2004,3,13,3
0.14922482,-1.3858039,-0.37920138,-1.3819436,3.6151326,-0.29914477,3.3217933,10.390164,3.0910425,-0.29080266,4.7348375,-2.7404258,-4.3733816,18.365477,15.184932,10.213285,2004,4,13,4
0.13535774,-1.3515131,-0.4184739,-1.3363903,3.6290908,-0.29801288,3.3918202,10.401866,3.4657359,-0.3104504,4.6073546,-2.7084694,-4.383491,18.3587,15.15603,10.241816,2005,1,13,5
0.14265792,-1.489133,-0.31148934,-1.276415,3.6575284,-0.2316837,3.2523105,10.233906,3.2580965,-0.3348051,4.7929683,-2.6816232,-4.2818918,18.576475,15.339952,10.253792,2005,2,13,6
0.12276907,-1.4716048,-0.32538182,-1.3019083,3.6676419,-0.28694585,3.4616652,10.436935,3.3322046,-0.34961304,4.7713466,-2.6617525,-4.2697582,18.75729,15.340601,10.248105,2005,3,13,7
0.10309023,-1.4546194,-0.31264758,-1.3055083,3.6906662,-0.27221945,3.5726266,10.363977,3.6109178,-0.34397131,4.8202467,-2.6604767,-4.1701975,18.797215,15.32385,10.254074,2005,4,13,8
0.10959835,-1.4375588,-0.3442615,-1.2083222,3.7200546,-0.29338393,3.6948617,10.412472,3.8286414,-0.34128135,4.672152,-2.6725936,-4.1587887,18.668642,15.26171,10.240709,2006,1,13,9
0.081050351,-1.5525047,-0.24373782,-1.0608424,3.7005804,-0.36099872,3.6436205,10.653535,3.8501475,-0.34044689,4.8597775,-2.6914086,-4.1186476,18.838947,15.426455,10.228501,2006,2,13,10
0.09765327,-1.4940982,-0.28409934,-1.1853267,3.7148309,-0.32457036,3.8668165,10.576917,4.1108737,-0.34036246,4.749752,-2.6955972,-4.1478405,18.88237,15.397531,10.225245,2006,3,13,11
0.10136504,-1.5142175,-0.3094703,-1.1759717,3.7162178,-0.36368704,3.8539701,10.647209,3.6635616,-0.33873391,4.7655611,-2.6909308,-4.1163297,18.697678,15.351615,10.234983,2006,4,13,12
0.11150972,-1.4039445,-0.35643309,-1.1870396,3.7378321,-0.39624915,3.8815639,10.677615,3.6109178,-0.3411451,4.8360715,-2.6985269,-4.1827197,18.640589,15.253377,10.244272,2007,1,13,13
0.10320015,-1.4767766,-0.25151223,-1.1757945,3.6889989,-0.37294057,3.7017956,10.643185,4.0253515,-0.35481626,4.8411922,-2.6814742,-4.1596313,18.846983,15.396402,10.252206,2007,2,13,14
0.065408178,-1.4761499,-0.26344669,-1.176394,3.6744015,-0.346903,3.6519561,10.611671,4.2484951,-0.34577718,4.7579188,-2.6825144,-4.2019138,18.892185,15.392295,10.259902,2007,3,13,15
0.089031264,-1.3505203,-0.31681108,-1.2027044,3.6694591,-0.36240059,3.5901635,10.620546,3.9702919,-0.33033052,4.7779408,-2.6831441,-4.2334118,18.957375,15.309257,10.277634,2007,4,13,16
0.040497523,-1.2411788,-0.35452393,-1.2058543,3.6526,-0.44035393,3.6702061,10.710432,4.1896548,-0.32720715,4.8150082,-2.6875806,-4.3432808,18.990295,15.178586,10.278012,2008,1,13,17
0.033274036,-1.0689875,-0.29819089,-1.1802179,3.657413,-0.32757425,3.3914835,10.494492,3.4965076,-0.33900133,4.8537135,-2.6514723,-4.3004613,19.223356,15.300888,10.279352,2008,2,13,18
0.053247452,-1.192407,-0.35668969,-1.1427332,3.6770277,-0.24044332,3.1671615,10.220267,3.8066626,-0.35768849,4.8824968,-2.5843465,-4.3263798,19.303448,15.256841,10.262176,2008,3,13,19
0.027113747,-1.3149475,-0.35104737,-1.3298123,3.6736429,-0.26353207,3.2756341,10.119123,3.2958369,-0.44401282,4.9961214,-2.5973101,-4.3166003,18.845379,15.124181,10.237564,2008,4,13,20
0.066291727,-1.3045442,-0.38904214,-1.2876174,3.6660883,-0.25665084,3.2059932,10.055221,3.1354942,-0.46971613,5.1667786,-2.5878026,-4.3312826,18.523678,15.04727,10.227201,2009,1,13,21
0.070977047,-1.4568263,-0.27206576,-1.3013813,3.6757913,-0.27937266,3.2296178,10.195672,3.6375861,-0.48306867,5.1725454,-2.6262591,-4.2661161,18.601625,15.230879,10.218809,2009,2,13,22
0.11752486,-1.3962517,-0.29694963,-1.2973468,3.6722741,-0.215232,3.0540013,9.9941502,3.4965076,-0.51389796,5.2421551,-2.6097591,-4.3022485,18.689194,15.254555,10.204259,2009,3,13,23
0.073899873,-1.2652363,-0.31165254,-1.3801601,3.6612909,-0.28534949,3.1148479,10.225643,2.5649493,-0.51819664,5.2159638,-2.5800734,-4.2295794,18.736763,15.214204,10.205886,2009,4,13,24
0.05157179,-1.2665093,-0.36944789,-1.3713887,3.6770372,-0.29262501,3.22843,10.210458,3.3672957,-0.53156459,5.3083186,-2.556566,-4.2848206,18.717178,15.099622,10.208506,2010,1,13,25
0.075167768,-1.4268171,-0.26728654,-1.3212392,3.6840417,-0.29517391,3.022861,10.229296,3.6635616,-0.52331513,5.296638,-2.5738304,-4.2071123,18.870745,15.221398,10.226078,2010,2,13,26
0.09912017,-1.45424,-0.28752759,-1.30765,3.6807246,-0.25712582,3.002708,10.135829,4.1588831,-0.49421424,5.2918119,-2.5779536,-4.1903915,18.875435,15.24285,10.236633,2010,3,13,27
0.077945456,-1.4278272,-0.28792998,-1.4910951,3.6951869,-0.20219101,3.0286834,9.9117537,3.5263605,-0.47884914,5.2309842,-2.5921869,-4.0990849,18.978468,15.239029,10.254145,2010,4,13,28
0.053745169,-1.2897849,-0.36809132,-1.4990339,3.7162271,-0.31385979,3.2394624,10.278424,3.8501475,-0.47111145,5.2401347,-2.6070592,-4.1261067,19.056351,15.115677,10.265837,2011,1,13,29
0.05794457,-1.3773458,-0.25552598,-1.446896,3.6933374,-0.35343897,3.1822119,10.442201,4.5217886,-0.45503229,5.1510019,-2.6596711,-4.0711555,19.271231,15.306935,10.280999,2011,2,13,30
0.0482447,-1.3852853,-0.26786676,-1.4473362,3.691613,-0.23906195,3.0750055,10.106224,4.4067192,-0.45308292,5.2371531,-2.6333559,-4.0828381,19.287573,15.32347,10.303773,2011,3,13,31
0.035394371,-1.6764908,-0.28582335,-1.4485155,4.0979338,-0.18035512,2.8547447,9.8051023,3.4339871,-0.43896911,4.8254957,-2.655349,-4.0143633,18.820395,15.285764,10.323414,2011,4,13,32
0.13255204,-1.6256732,-0.31272998,-1.3131939,3.6575224,-0.28625,3.0397491,10.060106,1.7917595,-1.7027563,4.9197459,-2.4035804,-4.2418704,17.558182,15.0351,9.8525629,2004,4,14,4
0.091146141,-1.6415844,-0.33114335,-1.3210701,3.6728528,-0.29559478,2.9806187,10.068324,2.7080503,-1.7439696,5.0748525,-2.3748612,-4.262373,17.524227,14.990852,9.8698788,2005,1,14,5
0.084709018,-1.7949998,-0.25936478,-1.2678739,3.6783571,-0.32853192,2.9826469,10.295462,2.7080503,-1.8183675,5.0228748,-2.3705831,-4.2075429,17.649357,15.179316,9.8793488,2005,3,14,7
0.081361547,-1.7381923,-0.28181428,-1.2897527,3.7130075,-0.29879624,3.2124553,10.187049,2.5649493,-1.8162103,5.0885739,-2.3093944,-4.0775762,17.609465,15.141767,9.8697243,2006,1,14,9
0.073325165,-1.8744586,-0.19936208,-1.2357829,3.7174671,-0.33185312,3.2363226,10.361134,2.3025851,-1.8259974,5.1396279,-2.3053775,-4.0150886,17.698519,15.306973,9.8936396,2006,2,14,10
0.072024278,-1.8434764,-0.24426503,-1.2134712,3.7119312,-0.28658691,3.3006401,10.260358,3.0445225,-1.8326548,5.1043324,-2.3114257,-4.0309534,17.734474,15.285723,9.9203939,2006,3,14,11
0.073465951,-1.7865353,-0.25183389,-1.2530595,3.7057269,-0.32657024,3.4005306,10.34875,2.0794415,-1.8545033,4.9530635,-2.3222795,-4.0121493,17.695196,15.245678,9.9300804,2006,4,14,12
-0.11548287,-1.8444619,-0.29333749,-1.2542256,3.7152572,-0.31829807,3.2327788,10.286536,2.8332133,-1.8073012,4.970026,-2.6402185,-4.1471496,17.96051,15.201262,10.044162,2007,2,14,14
-0.095662944,-1.8577501,-0.29354262,-1.1678238,3.7324166,-0.25026298,3.1206012,10.137927,3.4011974,-1.6793202,4.9561324,-2.8697932,-4.0528421,18.283146,15.253543,10.069849,2007,3,14,15
-0.10580478,-1.8538955,-0.32801571,-1.196576,3.801223,-0.3081758,3.1768031,10.280553,2.7725887,-1.8908622,4.8230195,-2.9226754,-4.0072713,18.259789,15.192348,10.060534,2007,4,14,16
-0.080866352,-1.7164526,-0.31930172,-1.187922,3.7314162,-0.36511153,3.2220707,10.365459,2.7725887,-1.8353566,4.9861326,-2.8105061,-4.0720367,18.277082,15.140409,10.033068,2008,1,14,17
-0.10046494,-1.8221604,-0.24558495,-1.181178,3.7590046,-0.30593613,2.9285235,10.227272,2.9444389,-1.8537499,5.0444326,-2.7722344,-4.0387626,18.25378,15.236341,9.9909945,2008,2,14,18
-0.11823405,-2.2399862,-0.26270479,-1.3240073,4.0377612,-0.27615038,2.7562053,10.038499,2.7725887,-2.0841391,5.0258121,-2.6481462,-4.1583824,17.233274,15.094762,9.9146748,2008,3,14,19
0.009018637,-2.3737788,-0.21924369,-0.9386887,8.1399164,-0.25955865,2.8678989,10.290075,4.9836068,-0.6266126,4.5486679,-3.1135328,-3.5861452,15.589669,15.931846,10.229512,2012,3,14,35
-0.002720619,-2.3927782,-0.22744939,-1.0026464,7.0619102,-0.25643143,2.7414849,10.643661,3.8286414,-0.59072614,4.1618233,-3.1302919,-3.5458517,16.057476,15.870617,10.186333,2012,4,14,36
-0.060173821,-2.3579018,-0.26457301,-0.97494054,7.5306749,-0.34420663,2.7491922,10.854953,4.4188404,-0.56763363,4.0341377,-3.0999193,-3.5788784,15.9752,15.789522,10.184183,2013,1,14,37
0.001329774,-2.4567389,-0.20866267,-0.92430645,7.7433128,-0.35317653,2.3617969,10.969525,4.4998097,-0.54085314,4.1889582,-3.1257896,-3.5254745,15.820338,15.939844,10.194065,2013,2,14,38
-0.00309043,-2.4465153,-0.21914054,-0.92978978,7.6750865,-0.27725211,2.6290069,10.760304,4.3694477,-0.54102141,4.0781617,-3.131516,-3.5335436,15.911209,15.92576,10.206513,2013,3,14,39
-0.025680427,-2.4714372,-0.21457072,-0.95653337,7.6905642,-0.3005583,2.6567569,10.758158,4.1896548,-0.55734366,-0.41752267,-3.1324177,-3.4940798,15.82427,15.886518,10.211891,2013,4,14,40
